 Au Density=19.32, Angle=90.deg
 Photon Energy (eV), Atten Length (microns)
   10200.0  4.70562
   10211.2  4.71914
   10222.4  4.73268
   10233.6  4.74625
   10244.8  4.75983
   10256.0  4.77344
   10267.2  4.78706
   10278.4  4.80071
   10289.6  4.81438
   10300.8  4.82808
   10312.0  4.84180
   10323.2  4.85556
   10334.4  4.86932
   10345.6  4.88311
   10356.8  4.89694
   10368.0  4.91078
   10379.2  4.92465
   10390.4  4.93853
   10401.6  4.95245
   10412.8  4.96638
   10424.0  4.98033
   10435.2  4.99429
   10446.4  5.00829
   10457.6  5.02230
   10468.8  5.03635
   10480.0  5.05041
   10491.2  5.06451
   10502.4  5.07862
   10513.6  5.09275
   10524.8  5.10692
   10536.0  5.12111
   10547.2  5.13532
   10558.4  5.14955
   10569.6  5.16382
   10580.8  5.17808
   10592.0  5.19238
   10603.2  5.20670
   10614.4  5.22104
   10625.6  5.23540
   10636.8  5.24979
   10648.0  5.26421
   10659.2  5.27864
   10670.4  5.29310
   10681.6  5.30759
   10692.8  5.32210
   10704.0  5.33664
   10715.2  5.35120
   10726.4  5.36578
   10737.6  5.38039
   10748.8  5.39502
   10760.0  5.40965
   10771.2  5.42431
   10782.4  5.43900
   10793.6  5.45371
   10804.8  5.46844
   10816.0  5.48320
   10827.2  5.49799
   10838.4  5.51279
   10849.6  5.52763
   10860.8  5.54248
   10872.0  5.55737
   10883.2  5.57227
   10894.4  5.58720
   10905.6  5.60215
   10916.8  5.61714
   10928.0  5.63212
   10939.2  5.64713
   10950.4  5.66216
   10961.6  5.67722
   10972.8  5.69230
   10984.0  5.70741
   10995.2  5.72253
   11006.4  5.73769
   11017.6  5.75287
   11028.8  5.76807
   11040.0  5.78330
   11051.2  5.79855
   11062.4  5.81383
   11073.6  5.82913
   11084.8  5.84446
   11096.0  5.85981
   11107.2  5.87516
   11118.4  5.89055
   11129.6  5.90596
   11140.8  5.92138
   11152.0  5.93684
   11163.2  5.95232
   11174.4  5.96782
   11185.6  5.98336
   11196.8  5.99891
   11208.0  6.01449
   11219.2  6.03010
   11230.4  6.04572
   11241.6  6.06137
   11252.8  6.07705
   11264.0  6.09275
   11275.2  6.10849
   11286.4  6.12422
   11297.6  6.13997
   11308.8  6.15575
   11320.0  6.17155
   11331.2  6.18738
   11342.4  6.20323
   11353.6  6.21910
   11364.8  6.23500
   11376.0  6.25093
   11387.2  6.26689
   11398.4  6.28287
   11409.6  6.29887
   11420.8  6.31489
   11432.0  6.33095
   11443.2  6.34702
   11454.4  6.36313
   11465.6  6.37923
   11476.8  6.39534
   11488.0  6.41149
   11499.2  6.42767
   11510.4  6.44387
   11521.6  6.46009
   11532.8  6.47633
   11544.0  6.49260
   11555.2  6.50890
   11566.4  6.52522
   11577.6  6.54157
   11588.8  6.55794
   11600.0  6.57434
   11611.2  6.59075
   11622.4  6.60720
   11633.6  6.62367
   11644.8  6.64016
   11656.0  6.65665
   11667.2  6.67318
   11678.4  6.68972
   11689.6  6.70628
   11700.8  6.72287
   11712.0  6.73949
   11723.2  6.75613
   11734.4  6.77280
   11745.6  6.78949
   11756.8  6.80620
   11768.0  6.82295
   11779.2  6.83971
   11790.4  6.85651
   11801.6  6.87332
   11812.8  6.89017
   11824.0  6.90704
   11835.2  6.92393
   11846.4  6.94085
   11857.6  6.95778
   11868.8  6.97475
   11880.0  6.99175
   11891.2  7.00876
   11902.4  7.02582
   11913.6  7.04288
   11924.8  2.83200
   11936.0  2.83925
   11947.2  2.84650
   11958.4  2.85377
   11969.6  2.86105
   11980.8  2.86834
   11992.0  2.87564
   12003.2  2.88296
   12014.4  2.89028
   12025.6  2.89761
   12036.8  2.90496
   12048.0  2.91232
   12059.2  2.91968
   12070.4  2.92707
   12081.6  2.93445
   12092.8  2.94186
   12104.0  2.94927
   12115.2  2.95670
   12126.4  2.96414
   12137.6  2.97159
   12148.8  2.97905
   12160.0  2.98653
   12171.2  2.99401
   12182.4  3.00151
   12193.6  3.00902
   12204.8  3.01654
   12216.0  3.02407
   12227.2  3.03162
   12238.4  3.03918
   12249.6  3.04676
   12260.8  3.05434
   12272.0  3.06193
   12283.2  3.06954
   12294.4  3.07717
   12305.6  3.08479
   12316.8  3.09244
   12328.0  3.10009
   12339.2  3.10776
   12350.4  3.11544
   12361.6  3.12313
   12372.8  3.13084
   12384.0  3.13856
   12395.2  3.14628
   12406.4  3.15402
   12417.6  3.16177
   12428.8  3.16953
   12440.0  3.17731
   12451.2  3.18509
   12462.4  3.19289
   12473.6  3.20070
   12484.8  3.20852
   12496.0  3.21636
   12507.2  3.22420
   12518.4  3.23206
   12529.6  3.23993
   12540.8  3.24781
   12552.0  3.25571
   12563.2  3.26361
   12574.4  3.27154
   12585.6  3.27946
   12596.8  3.28741
   12608.0  3.29536
   12619.2  3.30333
   12630.4  3.31131
   12641.6  3.31930
   12652.8  3.32731
   12664.0  3.33532
   12675.2  3.34335
   12686.4  3.35139
   12697.6  3.35944
   12708.8  3.36751
   12720.0  3.37559
   12731.2  3.38368
   12742.4  3.39178
   12753.6  3.39989
   12764.8  3.40802
   12776.0  3.41616
   12787.2  3.42431
   12798.4  3.43247
   12809.6  3.44065
   12820.8  3.44884
   12832.0  3.45704
   12843.2  3.46524
   12854.4  3.47346
   12865.6  3.48170
   12876.8  3.48995
   12888.0  3.49821
   12899.2  3.50648
   12910.4  3.51477
   12921.6  3.52306
   12932.8  3.53137
   12944.0  3.53969
   12955.2  3.54803
   12966.4  3.55637
   12977.6  3.56473
   12988.8  3.57310
   13000.0  3.58149
